Order_id,Total_Sale,Quarter_id,Product_SKU,Region,order_size
10115,2843.91,2,S50_1392,NA,Small
10127,6176.42,2,S50_1392,NA,Medium
10141,5500.44,3,S50_1392,EMEA,Medium
10151,3220.1,3,S50_1392,EMEA,Medium
10165,4556.16,4,S50_1392,Japan,Medium
10176,3114.89,4,S50_1392,EMEA,Medium
10184,4948.2,4,S50_1392,EMEA,Medium
10195,5161.17,4,S50_1392,NA,Medium
10207,2657.76,4,S50_1392,NA,Small
10220,3983.05,1,S50_1392,EMEA,Medium
10230,3974.94,1,S50_1392,EMEA,Medium
10246,2928.42,2,S50_1392,EMEA,Small
10259,3054.57,2,S50_1392,APAC,Medium
10271,3345.26,3,S50_1392,NA,Medium
10282,4310.72,3,S50_1392,NA,Medium
10292,4983.14,3,S50_1392,NA,Medium
10305,4618.32,4,S50_1392,NA,Medium
10314,3403.12,4,S50_1392,EMEA,Medium
10325,5190.42,4,S50_1392,EMEA,Medium
10336,3141.57,4,S50_1392,EMEA,Medium
10350,2213.4,4,S50_1392,EMEA,Small
10359,4896.7,4,S50_1392,EMEA,Medium
10371,2714.4,1,S50_1392,NA,Small
10383,3087.05,1,S50_1392,EMEA,Medium
10395,5692.96,1,S50_1392,EMEA,Medium
10412,3460.86,2,S50_1392,EMEA,Medium
10425,1895.94,2,S50_1392,EMEA,Small
10104,1705.92,1,S50_1514,EMEA,Small
10117,1033.41,2,S50_1514,Japan,Small
10127,3179.52,2,S50_1514,NA,Medium
10142,2091.18,3,S50_1514,NA,Small
10153,1779.71,3,S50_1514,EMEA,Small
10165,2537.64,4,S50_1514,Japan,Small
10176,2448.72,4,S50_1514,EMEA,Small
10185,972.4,4,S50_1514,NA,Small
10196,2856.14,4,S50_1514,NA,Small
10208,1968.3,1,S50_1514,EMEA,Small
10220,2056.2,1,S50_1514,EMEA,Small
10230,2242.02,1,S50_1514,EMEA,Small
10247,3128.65,2,S50_1514,EMEA,Medium
10272,2443.26,3,S50_1514,NA,Small
10282,2470.86,3,S50_1514,NA,Small
10292,1927.45,3,S50_1514,NA,Small
10306,2051.56,4,S50_1514,EMEA,Small
10314,2337.38,4,S50_1514,EMEA,Small
10325,5932.96,4,S50_1514,EMEA,Medium
10337,2296.77,4,S50_1514,NA,Small
10350,6490.88,4,S50_1514,EMEA,Medium
10359,1623.25,4,S50_1514,EMEA,Small
10372,1405.92,1,S50_1514,Japan,Small
10383,2282.28,1,S50_1514,EMEA,Small
10395,8977.05,1,S50_1514,EMEA,Large
10413,3256.35,2,S50_1514,NA,Medium
10108,2821.66,1,S50_4713,Japan,Small
10121,3293.4,2,S50_4713,EMEA,Medium
10135,4224,3,S50_4713,NA,Medium
10145,3091.68,3,S50_4713,NA,Medium
10159,2219.6,4,S50_4713,NA,Small
10169,3866.4,4,S50_4713,APAC,Medium
10180,1964.76,4,S50_4713,EMEA,Small
10190,2668.8,4,S50_4713,EMEA,Small
10211,3222,1,S50_4713,EMEA,Medium
10224,3864.5,1,S50_4713,EMEA,Medium
10237,1366.8,2,S50_4713,NA,Small
10252,3475.68,2,S50_4713,EMEA,Medium
10264,4206.5,2,S50_4713,NA,Medium
10276,1486.38,3,S50_4713,NA,Small
10285,3077.88,3,S50_4713,NA,Medium
10299,3544.2,3,S50_4713,EMEA,Medium
10309,2483.04,4,S50_4713,EMEA,Small
10319,3478.05,4,S50_4713,NA,Medium
10331,3657.8,4,S50_4713,NA,Medium
10341,4682.36,4,S50_4713,EMEA,Medium
10356,3937.7,4,S50_4713,EMEA,Medium
10365,4984.32,1,S50_4713,NA,Medium
10375,5406.66,1,S50_4713,EMEA,Medium
10390,3491.18,1,S50_4713,NA,Medium
10403,2118.54,2,S50_4713,EMEA,Small
10105,2897.47,1,S700_1138,EMEA,Small
10119,1916.75,2,S700_1138,EMEA,Small
10129,1860,2,S700_1138,EMEA,Small
10142,2624,3,S700_1138,NA,Small
10153,2780.81,3,S700_1138,EMEA,Small
10167,3239.62,4,S700_1138,EMEA,Medium
10177,1824,4,S700_1138,EMEA,Small
10185,1134,4,S700_1138,NA,Small
10197,1487.41,4,S700_1138,EMEA,Small
10208,2837.46,1,S700_1138,EMEA,Small
10222,1942.77,1,S700_1138,NA,Small
10233,2544.12,1,S700_1138,NA,Small
10248,2568.24,2,S700_1138,NA,Small
10261,2108,2,S700_1138,NA,Small
10273,1372.14,3,S700_1138,EMEA,Small
10283,3540.15,3,S700_1138,NA,Medium
10295,1958.84,3,S700_1138,NA,Small
10306,2700,4,S700_1138,EMEA,Small
10315,2542,4,S700_1138,EMEA,Small
10326,2340,4,S700_1138,EMEA,Small
10339,2816.44,4,S700_1138,Japan,Small
10350,3526.82,4,S700_1138,EMEA,Medium
10373,4627.92,1,S700_1138,EMEA,Medium
10385,1933.5,1,S700_1138,NA,Small
10396,2600.13,1,S700_1138,NA,Small
10414,2639.58,2,S700_1138,NA,Small
10106,3312.97,1,S700_1691,EMEA,Medium
10120,3863.87,2,S700_1691,APAC,Medium
10133,1863.36,2,S700_1691,EMEA,Small
10143,3945.96,3,S700_1691,NA,Medium
10156,4954.08,4,S700_1691,EMEA,Medium
10168,2762.2,4,S700_1691,NA,Small
10199,3989.76,4,S700_1691,NA,Medium
10210,1649.55,1,S700_1691,Japan,Small
10223,2534.75,1,S700_1691,APAC,Small
10235,2580.25,2,S700_1691,NA,Small
10250,2831.54,2,S700_1691,NA,Small
10262,3361.2,2,S700_1691,EMEA,Medium
10275,2864.32,3,S700_1691,EMEA,Small
10284,1994.88,3,S700_1691,EMEA,Small
10296,4296.6,3,S700_1691,EMEA,Medium
10308,2224.95,4,S700_1691,NA,Small
10316,2795.14,4,S700_1691,EMEA,Small
10328,2762.1,4,S700_1691,EMEA,Small
10340,2658,4,S700_1691,EMEA,Small
10353,5043.87,4,S700_1691,NA,Medium
10361,1210.8,4,S700_1691,APAC,Small
10375,3029.19,1,S700_1691,EMEA,Medium
10388,10066.6,1,S700_1691,NA,Large
10398,4121.43,1,S700_1691,EMEA,Medium
10401,1135.31,2,S700_1691,NA,Small
10416,2100.82,2,S700_1691,EMEA,Small
10105,2034.35,1,S700_1938,EMEA,Small
10117,3027.84,2,S700_1938,Japan,Medium
10128,3104,2,S700_1938,EMEA,Medium
10142,3612.43,3,S700_1938,NA,Medium
10153,2711.88,3,S700_1938,EMEA,Small
10166,3013.97,4,S700_1938,NA,Medium
10177,2738.54,4,S700_1938,EMEA,Small
10185,2832,4,S700_1938,NA,Small
10196,4720,4,S700_1938,NA,Medium
10208,3222,1,S700_1938,EMEA,Medium
10221,2231,1,S700_1938,EMEA,Small
10232,2296.84,1,S700_1938,EMEA,Small
10248,4157.2,2,S700_1938,NA,Medium
10273,2146.2,3,S700_1938,EMEA,Small
10282,3724.23,3,S700_1938,NA,Medium
10293,2084.81,3,S700_1938,EMEA,Small
10306,3488.78,4,S700_1938,EMEA,Medium
10314,1753.06,4,S700_1938,EMEA,Small
10327,3469.2,4,S700_1938,EMEA,Medium
10337,2530.8,4,S700_1938,NA,Small
10350,2924.32,4,S700_1938,EMEA,Small
10372,4496.8,1,S700_1938,Japan,Medium
10384,6397.44,1,S700_1938,NA,Medium
10397,2577.6,1,S700_1938,EMEA,Small
10414,3533.62,2,S700_1938,NA,Medium
10106,3177.3,1,S700_2047,EMEA,Medium
10119,2730.06,2,S700_2047,EMEA,Small
10131,1891.78,2,S700_2047,NA,Small
10143,2612.48,3,S700_2047,NA,Small
10155,2925.76,4,S700_2047,EMEA,Small
10167,2940.02,4,S700_2047,EMEA,Small
10178,3293.24,4,S700_2047,EMEA,Medium
10186,2389.68,4,S700_2047,EMEA,Small
10197,2172.48,4,S700_2047,EMEA,Small
10209,2927.43,1,S700_2047,NA,Small
10222,2659.54,1,S700_2047,NA,Small
10249,3838,2,S700_2047,NA,Medium
10262,4142.16,2,S700_2047,EMEA,Medium
10274,2172.48,3,S700_2047,NA,Small
10283,1882.8,3,S700_2047,NA,Small
10296,3477.86,3,S700_2047,EMEA,Medium
10307,3323.84,4,S700_2047,NA,Medium
10316,4195.8,4,S700_2047,EMEA,Medium
10328,4156.58,4,S700_2047,EMEA,Medium
10339,3918.75,4,S700_2047,Japan,Medium
10352,2352.67,4,S700_2047,NA,Small
10361,1089.36,4,S700_2047,APAC,Small
10373,2701.12,1,S700_2047,EMEA,Small
10386,2487.04,1,S700_2047,EMEA,Small
10398,3910.32,1,S700_2047,EMEA,Medium
10400,4038.8,2,S700_2047,NA,Medium
10415,3070.4,2,S700_2047,APAC,Medium
10106,3763.46,1,S700_2466,EMEA,Medium
10120,2584.8,2,S700_2466,APAC,Small
10131,4427.6,2,S700_2466,NA,Medium
10143,2152.02,3,S700_2466,NA,Small
10155,2353.4,4,S700_2466,EMEA,Small
10168,3431.39,4,S700_2466,NA,Medium
10178,1930.5,4,S700_2466,EMEA,Small
10198,4774.56,4,S700_2466,Japan,Medium
10210,2592.72,1,S700_2466,Japan,Small
10222,3246.75,1,S700_2466,NA,Medium
10235,3372.5,2,S700_2466,NA,Medium
10250,3909.15,2,S700_2466,NA,Medium
10262,2994.75,2,S700_2466,EMEA,Small
10275,4472.52,3,S700_2466,EMEA,Medium
10284,4576.95,3,S700_2466,EMEA,Medium
10296,2441.04,3,S700_2466,EMEA,Small
10308,3106.25,4,S700_2466,NA,Medium
10316,2706.41,4,S700_2466,EMEA,Small
10328,4021.53,4,S700_2466,EMEA,Medium
10340,4826.25,4,S700_2466,EMEA,Medium
10352,4935.28,4,S700_2466,NA,Medium
10361,2754.7,4,S700_2466,APAC,Small
10375,3856.71,1,S700_2466,EMEA,Medium
10386,3102.08,1,S700_2466,EMEA,Medium
10398,1908.72,1,S700_2466,EMEA,Small
10401,7543.75,2,S700_2466,NA,Large
10416,2457.18,2,S700_2466,EMEA,Small
10105,2038.87,1,S700_2610,EMEA,Small
10119,2499.26,2,S700_2610,EMEA,Small
10129,3838.05,2,S700_2610,EMEA,Medium
10143,2643.99,3,S700_2610,NA,Small
10154,2315.88,4,S700_2610,NA,Small
10167,3225.06,4,S700_2610,EMEA,Medium
10177,2451.84,4,S700_2610,EMEA,Small
10185,2254.98,4,S700_2610,NA,Small
10197,3939.5,4,S700_2610,EMEA,Medium
10208,3424.7,1,S700_2610,EMEA,Medium
10222,2914.2,1,S700_2610,NA,Small
10233,2389.6,1,S700_2610,NA,Small
10248,2428.48,2,S700_2610,NA,Small
10261,3021.48,2,S700_2610,NA,Medium
10273,2610.72,3,S700_2610,EMEA,Small
10283,3091.19,3,S700_2610,NA,Medium
10295,2576.2,3,S700_2610,NA,Small
10306,3232.31,4,S700_2610,EMEA,Medium
10316,3573.6,4,S700_2610,EMEA,Medium
10327,2022.51,4,S700_2610,EMEA,Small
10339,3717.5,4,S700_2610,Japan,Medium
10350,2185.15,4,S700_2610,EMEA,Small
10373,2883.53,1,S700_2610,EMEA,Small
10386,5017.57,1,S700_2610,EMEA,Medium
10397,1463,1,S700_2610,EMEA,Small
10414,2352.59,2,S700_2610,NA,Small
10103,4460.82,1,S700_2824,EMEA,Medium
10114,4758.18,2,S700_2824,EMEA,Medium
10126,4597.2,2,S700_2824,EMEA,Medium
10140,4114.8,3,S700_2824,NA,Medium
10150,2104,3,S700_2824,Japan,Small
10164,3195.27,4,S700_2824,EMEA,Medium
10175,3611.16,4,S700_2824,EMEA,Medium
10183,2000.77,4,S700_2824,NA,Small
10194,2314.26,4,S700_2824,EMEA,Small
10206,3871.89,4,S700_2824,NA,Medium
10217,2728,1,S700_2824,APAC,Small
10229,5614,1,S700_2824,NA,Medium
10245,4628.8,2,S700_2824,NA,Medium
10258,3641.4,2,S700_2824,Japan,Medium
10270,4048,3,S700_2824,APAC,Medium
10281,2321.46,3,S700_2824,NA,Small
10291,3256.96,3,S700_2824,EMEA,Medium
10304,4208,4,S700_2824,EMEA,Medium
10313,2973.9,4,S700_2824,NA,Small
10324,4248.3,4,S700_2824,NA,Medium
10336,9558.8,4,S700_2824,EMEA,Large
10348,2650.56,4,S700_2824,EMEA,Small
10358,3761.37,4,S700_2824,EMEA,Medium
10371,4301.34,1,S700_2824,NA,Medium
10382,1864.56,1,S700_2824,NA,Small
10411,3576.8,2,S700_2824,NA,Medium
10424,3722.32,2,S700_2824,EMEA,Medium
10106,3986.56,1,S700_2834,EMEA,Medium
10120,3417.12,2,S700_2834,APAC,Medium
10133,2691.09,2,S700_2834,EMEA,Small
10145,2752.6,3,S700_2834,NA,Small
10168,4527.72,4,S700_2834,NA,Medium
10188,3957.05,4,S700_2834,EMEA,Medium
10210,2818,1,S700_2834,Japan,Small
10223,3199.86,1,S700_2834,APAC,Medium
10235,2402.75,2,S700_2834,NA,Small
10250,6055.72,2,S700_2834,NA,Medium
10263,5465.16,2,S700_2834,NA,Medium
10275,6378.72,3,S700_2834,EMEA,Medium
10285,5392.8,3,S700_2834,NA,Medium
10297,3986.5,3,S700_2834,EMEA,Medium
10308,4009.23,4,S700_2834,NA,Medium
10318,7119,4,S700_2834,NA,Large
10328,4072.2,4,S700_2834,EMEA,Medium
10340,4094.51,4,S700_2834,EMEA,Medium
10353,3302.4,4,S700_2834,NA,Medium
10361,3186.48,4,S700_2834,APAC,Medium
10375,1668.25,1,S700_2834,EMEA,Small
10388,7154.5,1,S700_2834,NA,Large
10398,2810.83,1,S700_2834,EMEA,Small
10401,2018.31,2,S700_2834,NA,Small
10416,5642.83,2,S700_2834,EMEA,Medium
10106,3273.6,1,S700_3167,EMEA,Medium
10120,3268,2,S700_3167,APAC,Medium
10143,2688,3,S700_3167,NA,Small
10155,3715.2,4,S700_3167,EMEA,Medium
10168,4608,4,S700_3167,NA,Medium
10199,3131.2,4,S700_3167,NA,Medium
10210,2678.4,1,S700_3167,Japan,Small
10223,1747.2,1,S700_3167,APAC,Small
10235,2944,2,S700_3167,NA,Small
10250,2956.8,2,S700_3167,NA,Small
10262,2052,2,S700_3167,EMEA,Small
10275,3164.8,3,S700_3167,EMEA,Medium
10284,1740,3,S700_3167,EMEA,Small
10296,1777.6,3,S700_3167,EMEA,Small
10308,1831.2,4,S700_3167,NA,Small
10316,3609.6,4,S700_3167,EMEA,Medium
10328,2112,4,S700_3167,EMEA,Small
10341,3644.12,4,S700_3167,EMEA,Medium
10353,3523.85,4,S700_3167,NA,Medium
10361,5001.92,4,S700_3167,APAC,Medium
10375,5208.72,1,S700_3167,EMEA,Medium
10386,3018.88,1,S700_3167,EMEA,Medium
10398,1902.4,1,S700_3167,EMEA,Small
10401,7084,2,S700_3167,NA,Large
10416,2620.8,2,S700_3167,EMEA,Small
10105,3164.46,1,S700_3505,EMEA,Medium
10118,4219.2,2,S700_3505,EMEA,Medium
10129,3828.3,2,S700_3505,EMEA,Medium
10142,2334.99,3,S700_3505,NA,Small
10153,4407.5,3,S700_3505,EMEA,Medium
10167,2812.8,4,S700_3505,EMEA,Small
10177,4055.04,4,S700_3505,EMEA,Medium
10185,3891.66,4,S700_3505,NA,Medium
10197,2488.32,4,S700_3505,EMEA,Small
10208,4447.4,1,S700_3505,EMEA,Medium
10222,4187.22,1,S700_3505,NA,Medium
10232,4615.68,1,S700_3505,EMEA,Medium
10248,3245.4,2,S700_3505,NA,Medium
10261,2203.75,2,S700_3505,NA,Small
10273,3446,3,S700_3505,EMEA,Medium
10283,1939.3,3,S700_3505,NA,Small
10295,3473.78,3,S700_3505,NA,Medium
10306,2884.8,4,S700_3505,EMEA,Small
10315,2670.65,4,S700_3505,EMEA,Small
10327,3440,4,S700_3505,EMEA,Medium
10337,2770.78,4,S700_3505,NA,Small
10350,2397.54,4,S700_3505,EMEA,Small
10373,3275.56,1,S700_3505,EMEA,Medium
10386,4143.6,1,S700_3505,EMEA,Medium
10397,5192.64,1,S700_3505,EMEA,Medium
10414,3029.04,2,S700_3505,NA,Medium
10105,2556.18,1,S700_3962,EMEA,Small
10117,3753.9,2,S700_3962,Japan,Medium
10129,2562.3,2,S700_3962,EMEA,Small
10142,3245.58,3,S700_3962,NA,Medium
10153,2204.6,3,S700_3962,EMEA,Small
10167,3003,4,S700_3962,EMEA,Medium
10177,2526.48,4,S700_3962,EMEA,Small
10185,1747.9,4,S700_3962,NA,Small
10197,3267.25,4,S700_3962,EMEA,Medium
10208,2818.53,1,S700_3962,EMEA,Small
10222,2955.54,1,S700_3962,NA,Small
10232,2885.05,1,S700_3962,EMEA,Small
10248,3162.95,2,S700_3962,NA,Medium
10261,4071.5,2,S700_3962,NA,Medium
10273,2969.46,3,S700_3962,EMEA,Small
10283,3396.44,3,S700_3962,NA,Medium
10294,4692.6,3,S700_3962,NA,Medium
10306,3515.7,4,S700_3962,EMEA,Medium
10315,3380.69,4,S700_3962,EMEA,Medium
10327,3204.57,4,S700_3962,EMEA,Medium
10337,2588.04,4,S700_3962,NA,Small
10350,2854.75,4,S700_3962,EMEA,Small
10373,4025.6,1,S700_3962,EMEA,Medium
10386,2864.4,1,S700_3962,EMEA,Small
10397,3789.72,1,S700_3962,EMEA,Medium
10414,2439.99,2,S700_3962,NA,Small
10106,2949.12,1,S700_4002,EMEA,Small
10119,1539.72,2,S700_4002,EMEA,Small
10131,2213.38,2,S700_4002,NA,Small
10143,2919.58,3,S700_4002,NA,Small
10155,3778.28,4,S700_4002,EMEA,Medium
10168,3233.49,4,S700_4002,NA,Medium
10178,3431.25,4,S700_4002,EMEA,Medium
10198,2546.8,4,S700_4002,Japan,Small
10210,2953.86,1,S700_4002,Japan,Small
10222,3183.29,1,S700_4002,NA,Medium
10235,2466.7,2,S700_4002,NA,Small
10250,2363.22,2,S700_4002,NA,Small
10262,2487.45,2,S700_4002,EMEA,Small
10275,2249.05,3,S700_4002,EMEA,Small
10284,2061.12,3,S700_4002,EMEA,Small
10296,4071.14,3,S700_4002,EMEA,Medium
10308,2656.29,4,S700_4002,NA,Small
10316,2736.36,4,S700_4002,EMEA,Small
10328,3348.93,4,S700_4002,EMEA,Medium
10339,2893,4,S700_4002,Japan,Small
10352,1661.22,4,S700_4002,NA,Small
10361,4277.35,4,S700_4002,APAC,Medium
10373,2502.9,1,S700_4002,EMEA,Small
10386,3801.6,1,S700_4002,EMEA,Medium
10398,3144.96,1,S700_4002,EMEA,Medium
10401,2031.4,2,S700_4002,NA,Small
10416,2674.17,2,S700_4002,EMEA,Small
10106,2526.72,1,S72_1253,EMEA,Small
10119,1348.76,2,S72_1253,EMEA,Small
10131,875.91,2,S72_1253,NA,Small
10143,1874.05,3,S72_1253,NA,Small
10155,1671.44,4,S72_1253,EMEA,Small
10167,1668.4,4,S72_1253,EMEA,Small
10178,2301.75,4,S72_1253,EMEA,Small
10186,1459.92,4,S72_1253,EMEA,Small
10197,1209.59,4,S72_1253,EMEA,Small
10209,2145.12,1,S72_1253,NA,Small
10222,1416.39,1,S72_1253,NA,Small
10249,1843.52,2,S72_1253,NA,Small
10262,1199.31,2,S72_1253,EMEA,Small
10274,1875.2,3,S72_1253,NA,Small
10283,2477.23,3,S72_1253,NA,Small
10296,948.99,3,S72_1253,EMEA,Small
10307,1823.42,4,S72_1253,NA,Small
10316,1485.8,4,S72_1253,EMEA,Small
10329,3789.72,4,S72_1253,NA,Medium
10339,2060.37,4,S72_1253,Japan,Small
10352,2579.36,4,S72_1253,NA,Small
10361,2189.6,4,S72_1253,APAC,Small
10373,1624.25,1,S72_1253,EMEA,Small
10386,4357.5,1,S72_1253,EMEA,Medium
10398,1367.48,1,S72_1253,EMEA,Small
10400,1122.4,2,S72_1253,NA,Small
10415,2419.62,2,S72_1253,APAC,Small
10105,1419.5,1,S72_3212,EMEA,Small
10117,2184,2,S72_3212,Japan,Small
10129,2079.04,2,S72_3212,EMEA,Small
10142,1724.97,3,S72_3212,NA,Small
10153,3003,3,S72_3212,EMEA,Medium
10167,1846.42,4,S72_3212,EMEA,Small
10177,2009.2,4,S72_3212,EMEA,Small
10185,1804.04,4,S72_3212,NA,Small
10197,2109.66,4,S72_3212,EMEA,Small
10208,2682.96,1,S72_3212,EMEA,Small
10222,2280.24,1,S72_3212,NA,Small
10232,1192.56,1,S72_3212,EMEA,Small
10248,1506.96,2,S72_3212,NA,Small
10261,1472.62,2,S72_3212,NA,Small
10273,1696.82,3,S72_3212,EMEA,Small
10283,1693.56,3,S72_3212,NA,Small
10293,1921.92,3,S72_3212,EMEA,Small
10306,2082.85,4,S72_3212,EMEA,Small
10315,2227.6,4,S72_3212,EMEA,Small
10327,3209.38,4,S72_3212,EMEA,Medium
10337,4080.72,4,S72_3212,NA,Medium
10350,2244.4,4,S72_3212,EMEA,Small
10373,3978.51,1,S72_3212,EMEA,Medium
10386,5417.57,1,S72_3212,EMEA,Medium
10397,2116.16,1,S72_3212,EMEA,Small
10414,3079.44,2,S72_3212,NA,Medium
